[4:1];[4:5];[7:3];[7:7];[7:10];[7:13];[7:21];[7:22]
1.13916;1.79637;5.30314;1834.53;57.7112;0.137487;0.0103558;0.418744
1.13642;1.78202;5.30314;1827.21;57.7402;0.137487;0.0105923;0.427203
1.14145;1.79393;5.16493;1831.42;57.7402;0.137487;0.0105923;0.389136
1.13367;1.78325;5.16493;1824.28;57.7836;0.137487;0.0103558;0.389136
1.14176;1.79179;5.02293;1825.56;57.7836;0.137487;0.0103558;0.415642
1.14908;1.78553;5.02293;1829.77;57.8125;0.137487;0.0103558;0.44666
1.13916;1.77714;4.92599;1831.97;57.8125;0.137487;0.0103558;0.424666
1.13733;1.7686;4.92599;1830.14;57.827;0.137487;0.0103558;0.394211
1.1355;1.75212;4.92599;1829.41;57.827;0.137487;0.0103558;0.423256
1.13077;1.74998;4.92599;1830.51;57.8414;0.137487;0.0105923;0.425793
1.12833;1.74006;4.92599;1834.17;57.8414;0.137487;0.0105923;0.424102
1.13291;1.74662;4.8768;1832.52;57.8559;0.137487;0.0103558;0.425793
1.14054;1.76707;4.87678;1832.34;57.8559;0.137487;0.0103558;0.423538
1.13077;1.75898;4.87678;1833.25;57.8559;0.137487;0.0103558;0.383496
1.13657;1.76448;4.8768;1833.07;57.8559;0.137487;0.0103558;0.407747
1.13703;1.76219;4.8768;1832.89;57.9138;0.137487;0.0103558;0.417052
1.1355;1.74357;4.92599;1833.8;57.9138;0.137487;0.0103558;0.408875
1.13581;1.74037;4.92599;1831.6;58.0006;0.137487;0.0103558;0.42382
1.12696;1.7396;4.92599;1834.35;58.0006;0.137487;0.0103558;0.413668
1.12818;1.74403;4.92599;1834.17;58.0584;0.137487;0.0103558;0.434535
1.13291;1.75914;4.97469;1832.52;58.0584;0.137487;0.0103558;0.425511
1.13901;1.76554;4.97469;1834.35;58.1019;0.137487;0.0105923;0.410848
1.14115;1.76753;5.02293;1834.72;58.1019;0.137487;0.0105923;0.395057
1.13764;1.76371;5.02293;1831.42;58.1019;0.137487;0.0105923;0.395057
1.1323;1.75975;5.02293;1829.59;58.1453;0.137014;0.0103558;0.38829
1.13001;1.75731;5.02293;1834.72;58.2176;0.136305;0.0103558;0.433689
1.1297;1.75715;5.07071;1833.98;58.2176;0.136305;0.0103558;0.421846
1.13626;1.75059;5.07071;1828.13;58.3044;0.136305;0.0101194;0.397031
1.14069;1.7599;5.11804;1833.25;58.3044;0.136305;0.0101194;0.424384
1.1384;1.75502;5.11804;1829.59;58.3767;0.136541;0.00917365;0.407465
1.13184;1.75456;5.11804;1829.96;58.3767;0.136541;0.00917365;0.384342
1.13519;1.7631;5.11804;1832.34;58.4346;0.136305;0.00917365;0.415078
1.13199;1.75395;5.07071;1830.32;58.4346;0.136305;0.00917365;0.381804
1.13703;1.75227;5.07071;1833.62;58.478;0.135832;0.00917365;0.399851
1.13809;1.74861;5.11804;1829.59;58.478;0.135832;0.00917365;0.384906
1.13611;1.74952;5.11804;1827.76;58.5938;0.135359;0.00917365;0.40972
1.13001;1.75319;5.11804;1827.76;58.5938;0.135359;0.00917365;0.40972
1.13382;1.75242;5.16493;1833.8;58.5938;0.135359;0.00917365;0.412822
1.1297;1.76081;5.25747;1833.62;58.7674;0.135359;0.00917365;0.428331
1.13214;1.7538;5.16493;1828.31;58.8831;0.135359;0.00917365;0.388854
1.13245;1.75135;5.21142;1833.62;58.8831;0.134413;0.00941008;0.409156
1.13138;1.74922;5.21142;1827.76;58.9699;0.134413;0.00917365;0.400133
1.13977;1.74846;5.21141;1835.63;58.9699;0.134413;0.00917365;0.431715
1.13825;1.74952;5.21141;1771.18;59.0567;0.134177;0.00917365;0.431715
1.13626;1.7451;5.25747;1829.77;59.0567;0.134177;0.00917365;0.247299
1.13733;1.73854;5.25747;1809.45;59.158;0.134177;0.00941008;0.242223
1.13794;1.73121;5.25748;1781.62;59.158;0.134177;0.00941008;0.259988
1.14206;1.72953;5.25748;1769.17;59.2593;0.134413;0.00941008;0.242787
1.14054;1.72068;5.21142;1763.12;59.2593;0.134413;0.00941008;0.25604
1.13504;1.71122;5.21142;1758.73;59.3461;0.133231;0.00799146;0.306515
1.13321;1.69444;5.21142;1743.9;59.3461;0.133231;0.00799146;0.300311
1.13382;1.69108;5.21142;1737.12;59.4184;0.133231;0.00822788;0.282264
1.13214;1.68589;5.11804;1740.97;59.4184;0.133231;0.00822788;0.290724
1.13367;1.67796;5.11804;1740.97;59.4763;0.133231;0.00822788;0.290724
1.14145;1.68071;5.07071;1728.7;59.4763;0.132522;0.00822788;0.292134
1.13657;1.67582;5.07071;1728.15;59.5631;0.132049;0.00822788;0.332175
1.13413;1.67048;5.11804;1724.67;59.5631;0.132049;0.00822788;0.331047
1.13535;1.66285;5.11804;1723.39;59.6644;0.132049;0.00822788;0.344301
1.13199;1.66377;5.11804;1716.06;59.6644;0.132049;0.00822788;0.340353
1.13596;1.66239;5.11804;1717.53;59.7367;0.132049;0.00822788;0.340353
1.13092;1.65522;5.07072;1715.33;59.7946;0.132049;0.00822788;0.333303
1.13214;1.65934;5.07072;1717.16;59.7946;0.132049;0.00822788;0.356426
1.13504;1.65507;5.07071;1712.4;59.7946;0.132049;0.00822788;0.330201
1.13703;1.65797;5.07071;1718.63;59.838;0.131103;0.00822788;0.353888
1.13397;1.65751;5.07071;1714.42;59.9392;0.131103;0.00822788;0.340071
1.13718;1.65629;5.07071;1713.13;59.9392;0.130867;0.00822788;0.364321
1.13321;1.65568;5.07071;1717.16;59.9392;0.130867;0.00822788;0.364321
1.13016;1.64515;5.07071;1711.49;60.055;0.130867;0.00822788;0.353042
1.12909;1.6482;5.11804;1715.52;60.055;0.130867;0.00822788;0.35981
1.13169;1.6508;5.11804;1711.85;60.1418;0.130867;0.0070457;0.35981
1.13489;1.6479;5.16494;1712.22;60.1997;0.130867;0.0070457;0.363757
1.13275;1.65095;5.16494;1713.68;60.1997;0.130867;0.0070457;0.37983
1.13291;1.65599;5.25748;1714.78;60.1997;0.130867;0.0070457;0.349376
1.13565;1.66178;5.25748;1714.78;60.2575;0.13063;0.0070457;0.349376
1.13458;1.65507;5.21142;1714.6;60.2575;0.13063;0.0070457;0.372217
1.13275;1.65827;5.21142;1717.71;60.2286;0.130867;0.0070457;0.364321
1.13199;1.65324;5.21141;1719.36;60.2286;0.130867;0.0070457;0.357836
1.13336;1.65064;5.21141;1715.88;60.1707;0.130867;0.0070457;0.375883
1.12985;1.65415;5.30314;1718.99;60.1707;0.130867;0.0070457;0.373063
1.13107;1.65156;5.30314;1718.44;60.1273;0.130867;0.0070457;0.373063
1.13626;1.65782;5.25749;1721.74;60.0984;0.130867;0.0070457;0.361219
1.13626;1.6508;5.25749;1716.98;60.0984;0.130867;0.0070457;0.382086
1.13046;1.65446;5.30314;1718.08;60.0984;0.130867;0.0070457;0.380676
1.13046;1.65873;5.30314;1721.37;60.0694;0.13063;0.00751859;0.380676
1.13245;1.65141;5.30314;1719.18;60.0694;0.13063;0.00751859;0.350786
1.13474;1.65583;5.30314;1724.12;60.0405;0.13063;0.00822788;0.395057
1.13077;1.65446;5.34842;1721.01;60.0405;0.13063;0.00822788;0.381522
1.13336;1.65507;5.34841;1720.28;60.026;0.130867;0.00822788;0.361219
1.13657;1.65324;5.34841;1721.56;60.026;0.130867;0.00822788;0.35135
1.13214;1.6537;5.34841;1721.92;60.026;0.130867;0.00728215;0.35135
1.13046;1.65934;5.43784;1724.67;60.0116;0.130867;0.0070457;0.383778
1.13626;1.65415;5.43784;1719.18;60.0116;0.130867;0.0070457;0.371653
1.13306;1.65538;5.43784;1723.75;59.9971;0.130867;0.0070457;0.358682
1.13138;1.65064;5.43784;1723.75;59.9971;0.130867;0.0070457;0.358682
1.13092;1.65309;5.43784;1721.37;59.9971;0.130867;0.0070457;0.387162
1.12924;1.65019;5.482;1723.75;59.9971;0.13063;0.0070457;0.364603
1.1355;1.65339;5.482;1721.56;59.9971;0.130867;0.0070457;0.355298
1.13352;1.66285;5.43784;1726.68;59.9971;0.130867;0.0070457;0.361219
1.13794;1.65858;5.43784;1719.73;59.9971;0.130867;0.0070457;0.364321
1.13443;1.65858;5.52581;1721.74;59.9826;0.131812;0.00775501;0.382932
1.13275;1.65568;5.52581;1723.94;59.9826;0.131812;0.00822788;0.347966
1.13413;1.65339;5.52581;1723.94;59.9826;0.131812;0.00822788;0.355862
1.13245;1.65156;5.52581;1725.4;59.9826;0.132522;0.00846434;0.38688
1.13306;1.65248;5.52581;1725.4;59.9826;0.132522;0.00846434;0.38688
1.1326;1.6566;5.52581;1725.4;60.0405;0.132995;0.00941008;0.360374
1.13596;1.65553;5.61241;1724.85;60.0405;0.132995;0.00941008;0.396467
1.13672;1.65797;5.61241;1723.39;60.1418;0.132995;0.00941008;0.398723
1.13626;1.66041;5.61241;1721.19;60.1418;0.132995;0.00941008;0.364039
1.13184;1.65614;5.65521;1721.37;60.2141;0.132995;0.00941008;0.350222
1.13046;1.65461;5.65521;1718.63;60.2141;0.133231;0.00941008;0.350222
1.13565;1.65156;5.6124;1725.04;60.2575;0.132995;0.00917365;0.397031
1.13397;1.65538;5.6124;1722.84;60.2575;0.132995;0.00917365;0.368551
1.13367;1.65248;5.6552;1720.28;60.3009;0.132995;0.00917365;0.347402
1.13703;1.6508;5.6552;1723.39;60.3009;0.13394;0.00941008;0.347402
1.13184;1.65675;5.69769;1728.7;60.3877;0.134177;0.00941008;0.395339
1.13153;1.64332;5.73985;1721.74;60.3877;0.134177;0.00941008;0.372217
1.13184;1.64607;5.73985;1722.66;60.489;0.134177;0.00941008;0.362347
1.13107;1.64607;5.78171;1723.75;60.489;0.134177;0.00941008;0.344582
1.13275;1.65217;5.78171;1724.85;60.5613;0.134177;0.00941008;0.394775
1.13474;1.65156;5.78171;1723.21;60.5613;0.134177;0.0101194;0.394775
1.13931;1.654;5.82326;1725.59;60.5613;0.134177;0.0101194;0.381804
1.13382;1.65949;5.86453;1727.78;60.6192;0.134177;0.0103558;0.390264
1.13336;1.65675;5.86453;1722.11;60.6626;0.134413;0.0105923;0.387726
1.13855;1.65599;5.86453;1724.49;60.6626;0.134413;0.0105923;0.387726
1.13977;1.65629;5.9055;1721.56;60.7494;0.134413;0.011538;0.35417
1.13367;1.66056;5.9055;1722.84;60.7494;0.134413;0.011538;0.357554
1.13428;1.65873;5.9055;1725.77;60.8362;0.134413;0.011538;0.400133
1.13703;1.6511;5.86452;1721.56;60.8362;0.134413;0.011538;0.394493
1.13443;1.65675;5.86452;1728.7;60.8362;0.134413;0.011538;0.380958
1.12696;1.64988;5.90549;1724.49;60.9086;0.135359;0.0113016;0.399851
1.13535;1.64729;5.90549;1723.39;60.9086;0.135359;0.0113016;0.382932
1.13535;1.64454;5.9055;1726.68;60.9664;0.135359;0.011538;0.401543
1.12787;1.6508;5.9055;1722.29;61.0098;0.135123;0.011538;0.360092
1.12863;1.65751;5.9055;1721.56;61.0098;0.135123;0.011538;0.360092
1.13779;1.65141;5.90549;1720.46;61.0098;0.135123;0.011538;0.371935
1.13596;1.65797;5.90549;1725.04;61.0966;0.135359;0.0117745;0.384906
1.12863;1.65431;5.90549;1722.29;61.1979;0.135123;0.011538;0.357554
1.13214;1.64408;5.9866;1722.47;61.1979;0.135123;0.011538;0.41113
1.13489;1.65171;5.9866;1727.6;61.2703;0.134413;0.0122473;0.404081
1.1355;1.64622;5.9866;1727.23;61.2703;0.134413;0.0122473;0.404081
1.13352;1.65522;5.9866;1721.74;61.2703;0.134413;0.0122473;0.398723
1.13428;1.65415;5.9866;1725.04;61.3281;0.134413;0.0127202;0.374755
1.13703;1.65278;5.9866;1725.04;61.3571;0.134413;0.0129567;0.403799
1.13321;1.64958;5.9866;1725.04;61.3571;0.134413;0.0129567;0.403799
1.13245;1.64698;5.9866;1726.5;61.3571;0.134413;0.0129567;0.403235
1.13291;1.65385;5.9866;1720.83;61.4439;0.134177;0.013666;0.360656
1.13428;1.65263;6.06662;1723.02;61.5307;0.134413;0.013666;0.398159
1.13428;1.65599;6.06662;1723.02;61.5307;0.134413;0.013666;0.398159
1.13001;1.65095;6.02675;1722.66;61.603;0.134177;0.013666;0.361219
1.12955;1.65202;6.02675;1726.87;61.603;0.134177;0.013666;0.413386
1.13092;1.65095;6.06663;1721.37;61.603;0.134177;0.013666;0.356708
1.13489;1.64912;6.06662;1722.47;61.6609;0.134177;0.013666;0.409156
1.13657;1.65644;6.06662;1730.35;61.6609;0.134177;0.013666;0.409156
1.13092;1.65232;6.06662;1721.19;61.7043;0.133467;0.013666;0.408593
1.12665;1.64576;6.10624;1724.49;61.7332;0.132995;0.013666;0.3897
1.13184;1.64744;6.10624;1721.37;61.7332;0.132995;0.013666;0.374473
1.12985;1.64836;6.1456;1727.78;61.7332;0.132995;0.013666;0.405773
1.12955;1.64805;6.1456;1721.92;61.7622;0.132758;0.013666;0.361783
1.13428;1.64637;6.10624;1724.3;61.7911;0.132049;0.013666;0.393647
1.13443;1.65019;6.18471;1724.49;61.7911;0.132049;0.013666;0.393929
1.1294;1.64622;6.18471;1726.32;61.7911;0.132049;0.013666;0.384906
1.12909;1.64714;6.18471;1723.39;61.8056;0.132049;0.013666;0.366295
1.13397;1.64485;6.22358;1729.06;61.82;0.131103;0.013666;0.402671
1.13413;1.6453;6.22358;1726.32;61.82;0.131103;0.013666;0.402671
1.12848;1.64744;6.22357;1725.95;61.8345;0.13063;0.013666;0.381804
1.13184;1.64302;6.22357;1723.94;61.8345;0.13063;0.013666;0.405491
1.13687;1.65217;6.30059;1724.85;61.82;0.130394;0.013666;0.391674
1.13504;1.65232;6.2622;1727.6;61.82;0.130394;0.013666;0.38688
1.12787;1.65095;6.2622;1723.39;61.8345;0.129684;0.013666;0.37701
1.13474;1.64775;6.30058;1726.87;61.8345;0.129684;0.013666;0.402671
1.13382;1.64149;6.30058;1723.57;61.8345;0.129684;0.013666;0.389136
1.12818;1.64378;6.37668;1727.42;61.8345;0.129684;0.013666;0.397031
1.12497;1.63966;6.37668;1725.77;61.8345;0.129684;0.013666;0.376447
1.13428;1.64424;6.37668;1725.04;61.8345;0.129684;0.013666;0.376447
1.13413;1.64622;6.33874;1727.6;61.8779;0.129684;0.0124838;0.406337
1.12451;1.63661;6.37668;1723.21;61.8779;0.129684;0.0124838;0.384624
1.12787;1.64134;6.37668;1727.23;61.9502;0.129448;0.0124838;0.386598
1.13001;1.64195;6.37667;1727.6;61.9502;0.129448;0.0124838;0.385188
1.12818;1.64515;6.37667;1724.12;62.0081;0.128502;0.0129567;0.396467
1.13153;1.6479;6.37667;1726.32;62.0081;0.128502;0.0129567;0.386316
1.13489;1.64973;6.37667;1725.77;62.0081;0.128502;0.0129567;0.398723
1.13413;1.64866;6.41438;1727.23;62.037;0.128502;0.013666;0.416488
1.12711;1.64042;6.41438;1722.66;62.0804;0.127557;0.013666;0.404645
1.13458;1.64683;6.41438;1728.33;62.0804;0.127557;0.013666;0.404645
1.13001;1.64286;6.48913;1725.95;62.0949;0.12732;0.013666;0.375601
1.13382;1.64256;6.45185;1727.42;62.0949;0.12732;0.013666;0.422128
1.12955;1.64424;6.45185;1728.33;62.1094;0.12732;0.013666;0.410848
1.13367;1.64225;6.48912;1722.84;62.1094;0.12732;0.013666;0.378702
1.12894;1.64454;6.48912;1727.97;62.1238;0.12732;0.0131931;0.382086
1.12589;1.63554;6.56301;1728.7;62.1238;0.12732;0.0131931;0.405773
1.13001;1.64363;6.56301;1726.68;62.1383;0.12732;0.0131931;0.384624
1.13077;1.64897;6.56301;1726.32;62.1383;0.12732;0.0124838;0.401543
1.13245;1.645;6.56301;1724.49;62.1528;0.126374;0.0124838;0.373063
1.13046;1.64668;6.56301;1722.11;62.1528;0.126374;0.0124838;0.396185
1.13336;1.64271;6.56302;1722.11;62.1962;0.126138;0.0124838;0.408029
1.13291;1.64424;6.59965;1721.56;62.1962;0.126138;0.0124838;0.3897
1.1268;1.63752;6.59965;1726.32;62.2685;0.126138;0.0127202;0.373909
1.13031;1.63859;6.59965;1724.67;62.2685;0.126138;0.0127202;0.419308
1.13382;1.6453;6.59965;1726.87;62.3264;0.126138;0.0124838;0.411412
1.13046;1.64225;6.59965;1721.92;62.3264;0.126138;0.0124838;0.377574
1.13016;1.64958;6.59965;1728.7;62.3698;0.126138;0.0124838;0.400979
1.1326;1.64775;6.67232;1727.78;62.3698;0.126138;0.0124838;0.384342
1.13474;1.6479;6.67232;1721.56;62.3987;0.126138;0.0124838;0.411412
1.12589;1.64271;6.67232;1725.04;62.3987;0.126138;0.0124838;0.411412
1.13077;1.64118;6.67233;1723.02;62.4277;0.126138;0.0124838;0.371653
1.13169;1.64591;6.70837;1728.7;62.4277;0.126138;0.0124838;0.431997
1.13123;1.63813;6.70837;1722.29;62.4566;0.126374;0.0124838;0.417052
1.13062;1.64225;6.77988;1720.46;62.4566;0.126374;0.0124838;0.387726
1.12726;1.64027;6.77988;1724.12;62.4711;0.12732;0.0124838;0.370525
1.13382;1.63874;6.70837;1726.68;62.4711;0.12732;0.0124838;0.432561
1.12696;1.63508;6.70837;1725.4;62.4711;0.12732;0.0124838;0.374473
1.13107;1.6389;6.74422;1721.19;62.4855;0.12732;0.0124838;0.412258
1.12726;1.64378;6.74422;1725.4;62.5;0.12732;0.0124838;0.373909
1.13413;1.64103;6.74422;1720.09;62.5;0.12732;0.0124838;0.373909
1.13016;1.64103;6.77987;1721.92;62.5579;0.12732;0.0124838;0.414796
1.12604;1.64073;6.77987;1724.85;62.5579;0.12732;0.0124838;0.387726
1.13291;1.63737;6.77987;1722.66;62.6591;0.127557;0.0124838;0.375883
1.1297;1.63828;6.81535;1727.05;62.6591;0.127557;0.0124838;0.423256
1.12909;1.63615;6.81535;1721.56;62.7459;0.128502;0.0124838;0.413104
1.13062;1.64027;6.81535;1721.74;62.7459;0.128502;0.0124838;0.41113
1.13397;1.63264;6.81535;1723.02;62.8038;0.128502;0.0127202;0.409438
1.13062;1.6334;6.88574;1723.02;62.8038;0.128502;0.0127202;0.421282
1.12863;1.63493;6.88574;1724.49;62.8472;0.128502;0.0124838;0.420154
1.1326;1.63386;6.88575;1726.14;62.8472;0.128502;0.0124838;0.428613
1.12863;1.63539;6.88575;1725.59;62.9919;0.128502;0.0124838;0.38547
1.1297;1.63645;6.95543;1726.5;62.9919;0.128502;0.0124838;0.426357
1.13062;1.64134;6.95543;1721.56;63.151;0.128739;0.0124838;0.424102
1.13413;1.63813;6.95543;1724.12;63.151;0.128739;0.0124838;0.38829
1.13214;1.636;6.95543;1722.29;63.2813;0.129684;0.0129567;0.385188
1.12757;1.63935;6.99002;1726.14;63.2813;0.129684;0.0129567;0.429741
1.13245;1.6334;6.99002;1720.83;63.3681;0.129684;0.0129567;0.403517
1.12955;1.63645;7.02442;1720.83;63.3681;0.129684;0.013666;0.408593
1.13184;1.63828;7.02442;1724.3;63.4404;0.129684;0.013666;0.384342
1.1297;1.63905;7.02442;1722.84;63.4404;0.129684;0.013666;0.384342
1.12848;1.63737;7.05866;1725.04;63.4983;0.129684;0.013666;0.427485
1.13046;1.63432;7.09274;1719.54;63.4983;0.129684;0.013666;0.389136
1.13001;1.64134;7.09274;1726.68;63.5561;0.129921;0.013666;0.3897
1.13031;1.63767;7.09274;1719.73;63.5561;0.129921;0.013666;0.3897
1.12955;1.63539;7.12665;1721.19;63.5851;0.13063;0.0139024;0.422974
1.12924;1.63478;7.09274;1722.47;63.5851;0.13063;0.0139024;0.391392
1.12848;1.63371;7.09274;1725.04;63.614;0.130867;0.0146117;0.389982
1.12711;1.63447;7.12665;1721.37;63.614;0.130867;0.0146117;0.414796
1.1297;1.63004;7.12665;1720.83;63.6285;0.13063;0.0148481;0.415642
1.12818;1.63462;7.12665;1720.83;63.6285;0.13063;0.0148481;0.415642
1.13291;1.63188;7.12665;1727.42;63.7008;0.13063;0.0148481;0.381804
1.12528;1.62882;7.194;1722.29;63.7008;0.13063;0.0148481;0.440457
1.12787;1.63371;7.194;1724.3;63.7876;0.13063;0.0148481;0.434253
1.12909;1.63127;7.16041;1728.15;63.7876;0.13063;0.0148481;0.434253
1.13504;1.63386;7.16041;1730.53;63.8455;0.13063;0.0148481;0.415642
1.12909;1.63203;7.26073;1727.78;63.8455;0.13063;0.0148481;0.396185
1.12894;1.63294;7.26073;1724.67;63.8889;0.13063;0.0157939;0.396185
1.1326;1.62943;7.26073;1725.4;63.8889;0.13063;0.0157939;0.426075
1.1294;1.62608;7.26073;1725.4;63.9323;0.13063;0.0157939;0.425511
1.12894;1.63279;7.26073;1719.91;63.9323;0.13063;0.0157939;0.396185
1.13046;1.63157;7.29387;1720.83;63.9612;0.13063;0.0160303;0.396749
1.13519;1.63416;7.29387;1725.4;63.9612;0.13063;0.0160303;0.399287
1.13046;1.6273;7.29387;1725.59;63.9902;0.13063;0.0160303;0.385188
1.12772;1.63096;7.32686;1724.3;63.9902;0.13063;0.0160303;0.435663
1.12741;1.63401;7.32686;1728.33;64.0046;0.130867;0.0160303;0.433407
1.13397;1.62806;7.29386;1722.84;64.0046;0.130867;0.0160303;0.404081
1.13504;1.63325;7.29386;1726.5;64.0191;0.130867;0.0169761;0.410848
1.12299;1.63218;7.29386;1724.49;64.0191;0.130867;0.0169761;0.417898
1.13046;1.6276;7.29386;1727.6;64.0336;0.13063;0.0169761;0.41677
1.13504;1.62745;7.39238;1721.01;64.0336;0.13063;0.0169761;0.427767
1.12848;1.62501;7.39238;1724.67;64.0336;0.13063;0.0172125;0.40972
1.12543;1.62669;7.39238;1724.85;64.0336;0.13063;0.0172125;0.40972
1.12894;1.62379;7.39238;1721.56;64.0336;0.130394;0.0169761;0.403235
1.1355;1.63066;7.42493;1726.14;64.0336;0.130394;0.0169761;0.410566
1.12818;1.63218;7.42493;1729.25;64.0336;0.129684;0.0172125;0.405209
1.12787;1.62821;7.45733;1724.67;64.0336;0.129684;0.0172125;0.430587
1.13153;1.62745;7.45733;1726.87;64.0336;0.129684;0.0183947;0.429177
1.1268;1.62226;7.48959;1725.22;64.0336;0.129684;0.0183947;0.436791
1.12467;1.62623;7.48959;1727.78;64.0336;0.129684;0.0181583;0.424948
1.12818;1.62287;7.48959;1727.78;64.0336;0.129684;0.0181583;0.424948
1.13169;1.62623;7.55371;1723.21;64.077;0.129448;0.0181583;0.410848
1.12894;1.62882;7.58557;1727.78;64.077;0.129448;0.0181583;0.407465
1.12619;1.62455;7.58557;1725.95;64.1493;0.128975;0.0181583;0.41395
1.12757;1.62669;7.61729;1728.15;64.1927;0.128975;0.0181583;0.435663
1.12833;1.62379;7.61729;1722.66;64.1927;0.128502;0.0181583;0.420718
1.12772;1.62638;7.64886;1728.88;64.1927;0.128502;0.0181583;0.41395
1.12879;1.6247;7.64886;1728.52;64.2506;0.128502;0.0181583;0.41254
1.13245;1.62516;7.64886;1725.22;64.2506;0.128502;0.0181583;0.412822
1.13001;1.63203;7.64886;1727.05;64.265;0.12732;0.0181583;0.427485
1.1268;1.62348;7.64886;1727.05;64.265;0.12732;0.0181583;0.427485
1.13107;1.62577;7.71167;1727.78;64.3374;0.12732;0.0181583;0.432561
1.1236;1.62242;7.71165;1721.74;64.3374;0.12732;0.0181583;0.424948
1.12894;1.62531;7.71165;1721.19;64.4242;0.126847;0.0181583;0.40972
1.12833;1.62409;7.74287;1725.22;64.4965;0.126847;0.0181583;0.407465
1.13184;1.62791;7.74287;1726.32;64.4965;0.126138;0.0181583;0.420718
1.12787;1.63325;7.74287;1727.78;64.5399;0.126138;0.0181583;0.44384
1.12573;1.6276;7.74287;1727.78;64.5399;0.126138;0.0193405;0.439329
1.13336;1.63081;7.83573;1726.87;64.5399;0.126138;0.0193405;0.451736
1.12696;1.63035;7.83573;1729.8;64.5833;0.126138;0.0193405;0.429177
1.12802;1.62943;7.83573;1729.8;64.5833;0.126138;0.0193405;0.429177
1.13077;1.6276;7.8049;1724.67;64.6557;0.126138;0.0193405;0.419872
1.1326;1.6273;7.8049;1722.66;64.7569;0.126138;0.0193405;0.410284
1.13077;1.6276;7.8049;1729.06;64.7569;0.125665;0.0193405;0.440457
1.12329;1.61997;7.8049;1729.25;64.8293;0.125665;0.0193405;0.446378
1.13001;1.61997;7.8049;1718.81;64.8293;0.124956;0.0193405;0.410848
1.12696;1.62531;7.77394;1728.7;64.8293;0.124956;0.0193405;0.406337
1.12802;1.62013;7.77394;1724.67;64.8727;0.124956;0.0183947;0.40972
1.12848;1.62226;7.8049;1727.6;64.9161;0.124246;0.0181583;0.442148
1.13184;1.61936;7.8049;1719.54;64.9161;0.124246;0.0181583;0.423538
1.13199;1.62455;7.8049;1728.7;64.9161;0.124246;0.0181583;0.461041
1.12039;1.61875;7.8049;1729.06;65.0174;0.12401;0.0181583;0.427203
1.12848;1.62211;7.80491;1724.49;65.1331;0.12401;0.0181583;0.432843
1.12894;1.62394;7.80491;1723.75;65.1331;0.123774;0.0183947;0.424384
1.12436;1.62119;7.83573;1720.46;65.2199;0.123774;0.0183947;0.41959
1.12802;1.6215;7.83573;1724.85;65.2199;0.122828;0.0183947;0.41254
1.12772;1.61707;7.86645;1728.33;65.2922;0.122828;0.0181583;0.438201
1.12726;1.61952;7.86645;1719.73;65.2922;0.122828;0.0181583;0.417898
1.12177;1.61723;7.86646;1721.74;65.2922;0.122828;0.0181583;0.417898
1.12879;1.61799;7.86646;1722.47;65.3501;0.123064;0.0181583;0.437919
1.1265;1.62104;7.92751;1723.21;65.3501;0.123064;0.0181583;0.437919
1.12558;1.62135;7.92751;1721.19;65.4369;0.122828;0.0183947;0.419872
1.12787;1.62043;7.92752;1720.46;65.5382;0.123064;0.0183947;0.413386
1.13062;1.62028;7.92752;1729.43;65.5382;0.123064;0.0183947;0.443276
1.1268;1.61707;7.95788;1723.94;65.625;0.122828;0.0181583;0.431151
1.12085;1.61601;7.95788;1723.75;65.625;0.122828;0.0181583;0.419026
1.12665;1.61494;8.04826;1722.66;65.6829;0.123064;0.0183947;0.404363
1.12833;1.62104;8.04826;1726.14;65.6829;0.123064;0.0183947;0.444686
1.12802;1.61891;8.01825;1721.74;65.6829;0.123064;0.0183947;0.421282
1.12573;1.61601;8.01825;1719.73;65.7407;0.122828;0.0181583;0.417052
1.13107;1.6186;8.07817;1721.01;65.7407;0.122828;0.0181583;0.417052
1.12787;1.61494;8.07817;1724.49;65.7841;0.123064;0.0183947;0.447788
1.12161;1.61433;8.10796;1723.75;65.8131;0.122828;0.0181583;0.457094
1.12985;1.61784;8.10796;1721.92;65.8131;0.122828;0.0181583;0.41959
1.12985;1.62058;8.10796;1722.47;65.8275;0.122828;0.0181583;0.44525
1.13092;1.62104;8.22606;1729.43;65.8275;0.122828;0.0181583;0.44948
1.12833;1.61341;8.13764;1719.18;65.8565;0.122828;0.0181583;0.428895
1.12604;1.61357;8.13765;1724.49;65.8565;0.122828;0.0181583;0.415924
1.12421;1.61097;8.13765;1725.4;65.8565;0.122828;0.0181583;0.447788
1.12314;1.61158;8.13765;1725.22;65.8709;0.123064;0.0181583;0.456812
1.12436;1.61402;8.16723;1723.02;65.8709;0.123064;0.0181583;0.456812
1.12558;1.61677;8.22606;1721.01;65.9288;0.123064;0.0183947;0.416488
1.12512;1.61555;8.22606;1725.77;66.0012;0.123301;0.0181583;0.45089
1.12604;1.61097;8.22606;1725.04;66.0012;0.123301;0.0181583;0.453992
1.12787;1.61524;8.22606;1723.21;66.059;0.12401;0.0181583;0.433407
1.12268;1.61311;8.22606;1722.11;66.059;0.12401;0.0181583;0.410284
1.11841;1.60975;8.28448;1727.78;66.1024;0.12401;0.0183947;0.4523
1.12711;1.61357;8.28448;1729.43;66.1024;0.12401;0.0183947;0.449762
1.13031;1.61524;8.28448;1726.87;66.1024;0.12401;0.0183947;0.449762
